waveform	Ch0	
t0	4/7/2025  12:39:50.381432	
delta t	0.000500	

time[0]	Ch0
4/7/2025  12:39:50.522432	-3.169088E-1
4/7/2025  12:39:50.522932	-3.263473E-1
4/7/2025  12:39:50.523432	-3.305784E-1
4/7/2025  12:39:50.523932	-3.341585E-1
4/7/2025  12:39:50.524432	-3.380641E-1
4/7/2025  12:39:50.524932	-3.396914E-1
4/7/2025  12:39:50.525432	-3.348094E-1
4/7/2025  12:39:50.525932	-3.367622E-1
4/7/2025  12:39:50.526432	-3.351349E-1
4/7/2025  12:39:50.526932	-3.322057E-1
4/7/2025  12:39:50.527432	-3.325312E-1
4/7/2025  12:39:50.527932	-3.292765E-1
4/7/2025  12:39:50.528432	-3.263473E-1
4/7/2025  12:39:50.528932	-3.240690E-1
4/7/2025  12:39:50.529432	-3.211398E-1
4/7/2025  12:39:50.529932	-3.139796E-1
4/7/2025  12:39:50.530432	-3.149560E-1
4/7/2025  12:39:50.530932	-3.126777E-1
4/7/2025  12:39:50.531432	-3.113759E-1
4/7/2025  12:39:50.531932	-3.090976E-1
4/7/2025  12:39:50.532432	-3.064939E-1
4/7/2025  12:39:50.532932	-3.064939E-1
4/7/2025  12:39:50.533432	-2.999845E-1
4/7/2025  12:39:50.533932	-2.967299E-1
4/7/2025  12:39:50.534432	-2.960789E-1
4/7/2025  12:39:50.534932	-2.911969E-1
4/7/2025  12:39:50.535432	-2.853386E-1
4/7/2025  12:39:50.535932	-2.837112E-1
4/7/2025  12:39:50.536432	-2.960789E-1
4/7/2025  12:39:50.536932	-2.931497E-1
4/7/2025  12:39:50.537432	-2.990081E-1
4/7/2025  12:39:50.537932	-3.009609E-1
4/7/2025  12:39:50.538432	-3.058429E-1
4/7/2025  12:39:50.538932	-3.055175E-1
4/7/2025  12:39:50.539432	-3.120268E-1
4/7/2025  12:39:50.539932	-3.087721E-1
4/7/2025  12:39:50.540432	-3.120268E-1
4/7/2025  12:39:50.540932	-3.143051E-1
4/7/2025  12:39:50.541432	-3.185361E-1
4/7/2025  12:39:50.541932	-3.201635E-1
4/7/2025  12:39:50.542432	-3.237436E-1
4/7/2025  12:39:50.542932	-3.182107E-1
4/7/2025  12:39:50.543432	-3.266728E-1
4/7/2025  12:39:50.543932	-3.361113E-1
4/7/2025  12:39:50.544432	-3.315548E-1
4/7/2025  12:39:50.544932	-3.318802E-1
4/7/2025  12:39:50.545432	-3.377386E-1
4/7/2025  12:39:50.545932	-3.419697E-1
4/7/2025  12:39:50.546432	-3.318802E-1
4/7/2025  12:39:50.546932	-3.383896E-1
4/7/2025  12:39:50.547432	-3.328566E-1
4/7/2025  12:39:50.547932	-3.279746E-1
4/7/2025  12:39:50.548432	-3.240690E-1
4/7/2025  12:39:50.548932	-3.204889E-1
4/7/2025  12:39:50.549432	-3.139796E-1
4/7/2025  12:39:50.549932	-3.130032E-1
4/7/2025  12:39:50.550432	-3.117013E-1
4/7/2025  12:39:50.550932	-3.126777E-1
4/7/2025  12:39:50.551432	-3.100740E-1
4/7/2025  12:39:50.551932	-3.077957E-1
4/7/2025  12:39:50.552432	-3.032392E-1
4/7/2025  12:39:50.552932	-3.029137E-1
4/7/2025  12:39:50.553432	-3.006355E-1
4/7/2025  12:39:50.553932	-2.944516E-1
4/7/2025  12:39:50.554432	-2.882678E-1
4/7/2025  12:39:50.554932	-2.911969E-1
4/7/2025  12:39:50.555432	-2.840367E-1
4/7/2025  12:39:50.555932	-2.902205E-1
4/7/2025  12:39:50.556432	-2.898951E-1
4/7/2025  12:39:50.556932	-2.928243E-1
4/7/2025  12:39:50.557432	-2.967299E-1
4/7/2025  12:39:50.557932	-2.996591E-1
4/7/2025  12:39:50.558432	-3.012864E-1
4/7/2025  12:39:50.558932	-3.032392E-1
4/7/2025  12:39:50.559432	-3.061684E-1
4/7/2025  12:39:50.559932	-3.097485E-1
4/7/2025  12:39:50.560432	-3.136541E-1
4/7/2025  12:39:50.560932	-3.175597E-1
4/7/2025  12:39:50.561432	-3.211398E-1
4/7/2025  12:39:50.561932	-3.214653E-1
4/7/2025  12:39:50.562432	-3.221162E-1
4/7/2025  12:39:50.562932	-3.240690E-1
4/7/2025  12:39:50.563432	-3.325312E-1
4/7/2025  12:39:50.563932	-3.299274E-1
4/7/2025  12:39:50.564432	-3.377386E-1
4/7/2025  12:39:50.564932	-3.380641E-1
4/7/2025  12:39:50.565432	-3.429461E-1
4/7/2025  12:39:50.565932	-3.380641E-1
4/7/2025  12:39:50.566432	-3.419697E-1
4/7/2025  12:39:50.566932	-3.377386E-1
4/7/2025  12:39:50.567432	-3.341585E-1
4/7/2025  12:39:50.567932	-3.286256E-1
4/7/2025  12:39:50.568432	-3.256964E-1
4/7/2025  12:39:50.568932	-3.243945E-1
4/7/2025  12:39:50.569432	-3.204889E-1
4/7/2025  12:39:50.569932	-3.198380E-1
4/7/2025  12:39:50.570432	-3.152815E-1
4/7/2025  12:39:50.570932	-3.169088E-1
4/7/2025  12:39:50.571432	-3.120268E-1
4/7/2025  12:39:50.571932	-3.110504E-1
4/7/2025  12:39:50.572432	-3.081212E-1
4/7/2025  12:39:50.572932	-3.048665E-1
4/7/2025  12:39:50.573432	-2.990081E-1
4/7/2025  12:39:50.573932	-2.993336E-1
4/7/2025  12:39:50.574432	-2.931497E-1
4/7/2025  12:39:50.574932	-2.954280E-1
4/7/2025  12:39:50.575432	-2.934752E-1
4/7/2025  12:39:50.575932	-2.993336E-1
4/7/2025  12:39:50.576432	-2.921733E-1
4/7/2025  12:39:50.576932	-2.924988E-1
4/7/2025  12:39:50.577432	-2.983572E-1
4/7/2025  12:39:50.577932	-2.967299E-1
4/7/2025  12:39:50.578432	-3.029137E-1
4/7/2025  12:39:50.578932	-3.087721E-1
4/7/2025  12:39:50.579432	-3.110504E-1
4/7/2025  12:39:50.579932	-3.159324E-1
4/7/2025  12:39:50.580432	-3.172343E-1
4/7/2025  12:39:50.580932	-3.204889E-1
4/7/2025  12:39:50.581432	-3.217908E-1
4/7/2025  12:39:50.581932	-3.224417E-1
4/7/2025  12:39:50.582432	-3.188616E-1
4/7/2025  12:39:50.582932	-3.296020E-1
4/7/2025  12:39:50.583432	-3.354604E-1
4/7/2025  12:39:50.583932	-3.344840E-1
4/7/2025  12:39:50.584432	-3.354604E-1
4/7/2025  12:39:50.584932	-3.364368E-1
4/7/2025  12:39:50.585432	-3.448989E-1
4/7/2025  12:39:50.585932	-3.396914E-1
4/7/2025  12:39:50.586432	-3.429461E-1
4/7/2025  12:39:50.586932	-3.380641E-1
4/7/2025  12:39:50.587432	-3.364368E-1
4/7/2025  12:39:50.587932	-3.325312E-1
4/7/2025  12:39:50.588432	-3.315548E-1
4/7/2025  12:39:50.588932	-3.299274E-1
4/7/2025  12:39:50.589432	-3.266728E-1
4/7/2025  12:39:50.589932	-3.243945E-1
4/7/2025  12:39:50.590432	-3.214653E-1
4/7/2025  12:39:50.590932	-3.149560E-1
4/7/2025  12:39:50.591432	-3.178852E-1
4/7/2025  12:39:50.591932	-3.156069E-1
4/7/2025  12:39:50.592432	-3.169088E-1
4/7/2025  12:39:50.592932	-3.152815E-1
4/7/2025  12:39:50.593432	-3.090976E-1
4/7/2025  12:39:50.593932	-3.061684E-1
4/7/2025  12:39:50.594432	-2.996591E-1
4/7/2025  12:39:50.594932	-3.048665E-1
4/7/2025  12:39:50.595432	-2.977063E-1
4/7/2025  12:39:50.595932	-2.954280E-1
4/7/2025  12:39:50.596432	-3.003100E-1
4/7/2025  12:39:50.596932	-3.103995E-1
4/7/2025  12:39:50.597432	-3.077957E-1
4/7/2025  12:39:50.597932	-3.077957E-1
4/7/2025  12:39:50.598432	-3.146305E-1
4/7/2025  12:39:50.598932	-3.159324E-1
4/7/2025  12:39:50.599432	-3.175597E-1
4/7/2025  12:39:50.599932	-3.230926E-1
4/7/2025  12:39:50.600432	-3.224417E-1
4/7/2025  12:39:50.600932	-3.253709E-1
4/7/2025  12:39:50.601432	-3.283001E-1
4/7/2025  12:39:50.601932	-3.351349E-1
4/7/2025  12:39:50.602432	-3.383896E-1
4/7/2025  12:39:50.602932	-3.344840E-1
4/7/2025  12:39:50.603432	-3.383896E-1
4/7/2025  12:39:50.603932	-3.452244E-1
4/7/2025  12:39:50.604432	-3.439225E-1
4/7/2025  12:39:50.604932	-3.465262E-1
4/7/2025  12:39:50.605432	-3.462008E-1
4/7/2025  12:39:50.605932	-3.514082E-1
4/7/2025  12:39:50.606432	-3.501064E-1
4/7/2025  12:39:50.606932	-3.481536E-1
4/7/2025  12:39:50.607432	-3.406678E-1
4/7/2025  12:39:50.607932	-3.396914E-1
4/7/2025  12:39:50.608432	-3.361113E-1
4/7/2025  12:39:50.608932	-3.296020E-1
4/7/2025  12:39:50.609432	-3.286256E-1
4/7/2025  12:39:50.609932	-3.273237E-1
4/7/2025  12:39:50.610432	-3.240690E-1
4/7/2025  12:39:50.610932	-3.253709E-1
4/7/2025  12:39:50.611432	-3.204889E-1
4/7/2025  12:39:50.611932	-3.217908E-1
4/7/2025  12:39:50.612432	-3.185361E-1
4/7/2025  12:39:50.612932	-3.201635E-1
4/7/2025  12:39:50.613432	-3.130032E-1
4/7/2025  12:39:50.613932	-3.074703E-1
4/7/2025  12:39:50.614432	-3.110504E-1
4/7/2025  12:39:50.614932	-3.029137E-1
4/7/2025  12:39:50.615432	-3.042156E-1
4/7/2025  12:39:50.615932	-3.123523E-1
4/7/2025  12:39:50.616432	-3.068193E-1
4/7/2025  12:39:50.616932	-3.077957E-1
4/7/2025  12:39:50.617432	-3.117013E-1
4/7/2025  12:39:50.617932	-3.149560E-1
4/7/2025  12:39:50.618432	-3.136541E-1
4/7/2025  12:39:50.618932	-3.182107E-1
4/7/2025  12:39:50.619432	-3.214653E-1
4/7/2025  12:39:50.619932	-3.247200E-1
4/7/2025  12:39:50.620432	-3.296020E-1
4/7/2025  12:39:50.620932	-3.354604E-1
4/7/2025  12:39:50.621432	-3.377386E-1
4/7/2025  12:39:50.621932	-3.367622E-1
4/7/2025  12:39:50.622432	-3.455498E-1
4/7/2025  12:39:50.622932	-3.406678E-1
4/7/2025  12:39:50.623432	-3.465262E-1
4/7/2025  12:39:50.623932	-3.468517E-1
4/7/2025  12:39:50.624432	-3.488045E-1
4/7/2025  12:39:50.624932	-3.514082E-1
4/7/2025  12:39:50.625432	-3.527101E-1
4/7/2025  12:39:50.625932	-3.543374E-1
4/7/2025  12:39:50.626432	-3.501064E-1
4/7/2025  12:39:50.626932	-3.478281E-1
4/7/2025  12:39:50.627432	-3.445734E-1
4/7/2025  12:39:50.627932	-3.390405E-1
4/7/2025  12:39:50.628432	-3.374132E-1
4/7/2025  12:39:50.628932	-3.309038E-1
4/7/2025  12:39:50.629432	-3.273237E-1
4/7/2025  12:39:50.629932	-3.263473E-1
4/7/2025  12:39:50.630432	-3.243945E-1
4/7/2025  12:39:50.630932	-3.247200E-1
4/7/2025  12:39:50.631432	-3.224417E-1
4/7/2025  12:39:50.631932	-3.149560E-1
4/7/2025  12:39:50.632432	-3.169088E-1
4/7/2025  12:39:50.632932	-3.120268E-1
4/7/2025  12:39:50.633432	-3.074703E-1
4/7/2025  12:39:50.633932	-3.035647E-1
4/7/2025  12:39:50.634432	-2.999845E-1
4/7/2025  12:39:50.634932	-2.954280E-1
4/7/2025  12:39:50.635432	-2.944516E-1
4/7/2025  12:39:50.635932	-3.022628E-1
4/7/2025  12:39:50.636432	-2.973808E-1
4/7/2025  12:39:50.636932	-3.003100E-1
4/7/2025  12:39:50.637432	-3.009609E-1
4/7/2025  12:39:50.637932	-3.029137E-1
4/7/2025  12:39:50.638432	-3.058429E-1
4/7/2025  12:39:50.638932	-3.074703E-1
4/7/2025  12:39:50.639432	-3.117013E-1
4/7/2025  12:39:50.639932	-3.133287E-1
4/7/2025  12:39:50.640432	-3.178852E-1
4/7/2025  12:39:50.640932	-3.201635E-1
4/7/2025  12:39:50.641432	-3.198380E-1
4/7/2025  12:39:50.641932	-3.260218E-1
4/7/2025  12:39:50.642432	-3.221162E-1
4/7/2025  12:39:50.642932	-3.240690E-1
4/7/2025  12:39:50.643432	-3.256964E-1
4/7/2025  12:39:50.643932	-3.260218E-1
4/7/2025  12:39:50.644432	-3.302529E-1
4/7/2025  12:39:50.644932	-3.309038E-1
4/7/2025  12:39:50.645432	-3.367622E-1
4/7/2025  12:39:50.645932	-3.299274E-1
4/7/2025  12:39:50.646432	-3.292765E-1
4/7/2025  12:39:50.646932	-3.341585E-1
4/7/2025  12:39:50.647432	-3.276492E-1
4/7/2025  12:39:50.647932	-3.172343E-1
4/7/2025  12:39:50.648432	-3.175597E-1
4/7/2025  12:39:50.648932	-3.143051E-1
4/7/2025  12:39:50.649432	-3.117013E-1
4/7/2025  12:39:50.649932	-3.100740E-1
4/7/2025  12:39:50.650432	-3.055175E-1
4/7/2025  12:39:50.650932	-2.980317E-1
4/7/2025  12:39:50.651432	-2.999845E-1
4/7/2025  12:39:50.651932	-2.957535E-1
4/7/2025  12:39:50.652432	-2.918479E-1
4/7/2025  12:39:50.652932	-2.869659E-1
4/7/2025  12:39:50.653432	-2.827348E-1
4/7/2025  12:39:50.653932	-2.817584E-1
4/7/2025  12:39:50.654432	-2.732963E-1
4/7/2025  12:39:50.654932	-2.716690E-1
4/7/2025  12:39:50.655432	-2.775274E-1
4/7/2025  12:39:50.655932	-2.651596E-1
4/7/2025  12:39:50.656432	-2.745982E-1
4/7/2025  12:39:50.656932	-2.765510E-1
4/7/2025  12:39:50.657432	-2.713435E-1
4/7/2025  12:39:50.657932	-2.736218E-1
4/7/2025  12:39:50.658432	-2.759000E-1
4/7/2025  12:39:50.658932	-2.785038E-1
4/7/2025  12:39:50.659432	-2.817584E-1
4/7/2025  12:39:50.659932	-2.833858E-1
4/7/2025  12:39:50.660432	-2.833858E-1
