waveform	Ch0	
t0	03/06/2025  21:46:52.352057	
delta t	0.000500	

time[0]	Ch0
03/06/2025  21:46:52.385057	-6.750735E-1
03/06/2025  21:46:52.385557	-6.692127E-1
03/06/2025  21:46:52.386057	-6.568399E-1
03/06/2025  21:46:52.386557	-6.099534E-1
03/06/2025  21:46:52.387057	-5.611134E-1
03/06/2025  21:46:52.387557	-5.383213E-1
03/06/2025  21:46:52.388057	-4.777597E-1
03/06/2025  21:46:52.388557	-4.513860E-1
03/06/2025  21:46:52.389057	-4.067788E-1
03/06/2025  21:46:52.389557	-3.706371E-1
03/06/2025  21:46:52.390057	-3.182154E-1
03/06/2025  21:46:52.390557	-2.915162E-1
03/06/2025  21:46:52.391057	-2.524441E-1
03/06/2025  21:46:52.391557	-2.550489E-1
03/06/2025  21:46:52.392057	-2.316057E-1
03/06/2025  21:46:52.392557	-2.211865E-1
03/06/2025  21:46:52.393057	-2.504905E-1
03/06/2025  21:46:52.393557	-2.576537E-1
03/06/2025  21:46:52.394057	-2.657937E-1
03/06/2025  21:46:52.394557	-2.631889E-1
03/06/2025  21:46:52.395057	-2.830506E-1
03/06/2025  21:46:52.395557	-2.908650E-1
03/06/2025  21:46:52.396057	-3.484963E-1
03/06/2025  21:46:52.396557	-3.826843E-1
03/06/2025  21:46:52.397057	-4.347804E-1
03/06/2025  21:46:52.397557	-4.585492E-1
03/06/2025  21:46:52.398057	-5.018541E-1
03/06/2025  21:46:52.398557	-5.500430E-1
03/06/2025  21:46:52.399057	-5.799982E-1
03/06/2025  21:46:52.399557	-6.405599E-1
03/06/2025  21:46:52.400057	-6.871208E-1
03/06/2025  21:46:52.400557	-7.154480E-1
03/06/2025  21:46:52.401057	-7.408448E-1
03/06/2025  21:46:52.401557	-7.304256E-1
03/06/2025  21:46:52.402057	-7.209832E-1
03/06/2025  21:46:52.402557	-7.867545E-1
03/06/2025  21:46:52.403057	-7.698233E-1
03/06/2025  21:46:52.403557	-7.467056E-1
03/06/2025  21:46:52.404057	-7.265184E-1
03/06/2025  21:46:52.404557	-7.144712E-1
03/06/2025  21:46:52.405057	-7.017728E-1
03/06/2025  21:46:52.405557	-6.871208E-1
03/06/2025  21:46:52.406057	-6.493511E-1
03/06/2025  21:46:52.406557	-6.024646E-1
03/06/2025  21:46:52.407057	-5.966038E-1
03/06/2025  21:46:52.407557	-5.448334E-1
03/06/2025  21:46:52.408057	-4.937141E-1
03/06/2025  21:46:52.408557	-4.653868E-1
03/06/2025  21:46:52.409057	-3.501243E-1
03/06/2025  21:46:52.409557	-3.843123E-1
03/06/2025  21:46:52.410057	-3.751955E-1
03/06/2025  21:46:52.410557	-3.419843E-1
03/06/2025  21:46:52.411057	-3.159362E-1
03/06/2025  21:46:52.411557	-2.983538E-1
03/06/2025  21:46:52.412057	-2.892370E-1
03/06/2025  21:46:52.412557	-2.700266E-1
03/06/2025  21:46:52.413057	-2.765386E-1
03/06/2025  21:46:52.413557	-3.071450E-1
03/06/2025  21:46:52.414057	-3.165874E-1
03/06/2025  21:46:52.414557	-3.462171E-1
03/06/2025  21:46:52.415057	-3.608691E-1
03/06/2025  21:46:52.415557	-3.807307E-1
03/06/2025  21:46:52.416057	-4.351060E-1
03/06/2025  21:46:52.416557	-4.595260E-1
03/06/2025  21:46:52.417057	-4.862253E-1
03/06/2025  21:46:52.417557	-5.272509E-1
03/06/2025  21:46:52.418057	-5.920454E-1
03/06/2025  21:46:52.418557	-5.904174E-1
03/06/2025  21:46:52.419057	-6.278615E-1
03/06/2025  21:46:52.419557	-6.776783E-1
03/06/2025  21:46:52.420057	-7.154480E-1
03/06/2025  21:46:52.420557	-7.431240E-1
03/06/2025  21:46:52.421057	-7.740561E-1
03/06/2025  21:46:52.421557	-8.271290E-1
03/06/2025  21:46:52.422057	-8.082441E-1
03/06/2025  21:46:52.422557	-8.310362E-1
03/06/2025  21:46:52.423057	-8.121513E-1
03/06/2025  21:46:52.423557	-7.929409E-1
03/06/2025  21:46:52.424057	-7.659161E-1
03/06/2025  21:46:52.424557	-7.532177E-1
03/06/2025  21:46:52.425057	-7.330304E-1
03/06/2025  21:46:52.425557	-6.877720E-1
03/06/2025  21:46:52.426057	-6.740967E-1
03/06/2025  21:46:52.426557	-6.174423E-1
03/06/2025  21:46:52.427057	-5.816262E-1
03/06/2025  21:46:52.427557	-5.490662E-1
03/06/2025  21:46:52.428057	-5.246461E-1
03/06/2025  21:46:52.428557	-5.321349E-1
03/06/2025  21:46:52.429057	-4.491068E-1
03/06/2025  21:46:52.429557	-4.279428E-1
03/06/2025  21:46:52.430057	-3.696603E-1
03/06/2025  21:46:52.430557	-3.100754E-1
03/06/2025  21:46:52.431057	-3.123546E-1
03/06/2025  21:46:52.431557	-2.898882E-1
03/06/2025  21:46:52.432057	-2.882602E-1
03/06/2025  21:46:52.432557	-2.690498E-1
03/06/2025  21:46:52.433057	-2.710034E-1
03/06/2025  21:46:52.433557	-2.921674E-1
03/06/2025  21:46:52.434057	-3.107266E-1
03/06/2025  21:46:52.434557	-3.511011E-1
03/06/2025  21:46:52.435057	-3.504499E-1
03/06/2025  21:46:52.435557	-4.123140E-1
03/06/2025  21:46:52.436057	-4.325012E-1
03/06/2025  21:46:52.436557	-4.741781E-1
03/06/2025  21:46:52.437057	-5.099941E-1
03/06/2025  21:46:52.437557	-4.907837E-1
03/06/2025  21:46:52.438057	-5.643694E-1
03/06/2025  21:46:52.438557	-5.917198E-1
03/06/2025  21:46:52.439057	-6.213495E-1
03/06/2025  21:46:52.439557	-6.832136E-1
03/06/2025  21:46:52.440057	-7.089360E-1
03/06/2025  21:46:52.440557	-7.467056E-1
03/06/2025  21:46:52.441057	-7.626601E-1
03/06/2025  21:46:52.441557	-7.808937E-1
03/06/2025  21:46:52.442057	-7.913129E-1
03/06/2025  21:46:52.442557	-8.294082E-1
03/06/2025  21:46:52.443057	-8.261522E-1
03/06/2025  21:46:52.443557	-8.040113E-1
03/06/2025  21:46:52.444057	-7.877313E-1
03/06/2025  21:46:52.444557	-7.519153E-1
03/06/2025  21:46:52.445057	-7.444264E-1
03/06/2025  21:46:52.445557	-6.988424E-1
03/06/2025  21:46:52.446057	-6.698639E-1
03/06/2025  21:46:52.446557	-6.122327E-1
03/06/2025  21:46:52.447057	-5.549270E-1
03/06/2025  21:46:52.447557	-5.458102E-1
03/06/2025  21:46:52.448057	-4.917605E-1
03/06/2025  21:46:52.448557	-4.562700E-1
03/06/2025  21:46:52.449057	-3.976619E-1
03/06/2025  21:46:52.449557	-3.641251E-1
03/06/2025  21:46:52.450057	-3.631483E-1
03/06/2025  21:46:52.450557	-3.165874E-1
03/06/2025  21:46:52.451057	-2.941210E-1
03/06/2025  21:46:52.451557	-2.612353E-1
03/06/2025  21:46:52.452057	-2.511417E-1
03/06/2025  21:46:52.452557	-2.469089E-1
03/06/2025  21:46:52.453057	-2.683986E-1
03/06/2025  21:46:52.453557	-2.775154E-1
03/06/2025  21:46:52.454057	-2.749106E-1
03/06/2025  21:46:52.454557	-3.055170E-1
03/06/2025  21:46:52.455057	-3.315650E-1
03/06/2025  21:46:52.455557	-3.553339E-1
03/06/2025  21:46:52.456057	-3.891963E-1
03/06/2025  21:46:52.456557	-4.139420E-1
03/06/2025  21:46:52.457057	-4.858997E-1
03/06/2025  21:46:52.457557	-5.259485E-1
03/06/2025  21:46:52.458057	-5.607878E-1
03/06/2025  21:46:52.458557	-5.826030E-1
03/06/2025  21:46:52.459057	-6.272103E-1
03/06/2025  21:46:52.459557	-6.727943E-1
03/06/2025  21:46:52.460057	-6.952608E-1
03/06/2025  21:46:52.460557	-7.284720E-1
03/06/2025  21:46:52.461057	-7.346584E-1
03/06/2025  21:46:52.461557	-7.721025E-1
03/06/2025  21:46:52.462057	-7.861033E-1
03/06/2025  21:46:52.462557	-8.010809E-1
03/06/2025  21:46:52.463057	-7.838241E-1
03/06/2025  21:46:52.463557	-7.714513E-1
03/06/2025  21:46:52.464057	-7.887081E-1
03/06/2025  21:46:52.464557	-7.405192E-1
03/06/2025  21:46:52.465057	-7.187040E-1
03/06/2025  21:46:52.465557	-7.020984E-1
03/06/2025  21:46:52.466057	-6.027902E-1
03/06/2025  21:46:52.466557	-6.014878E-1
03/06/2025  21:46:52.467057	-5.646950E-1
03/06/2025  21:46:52.467557	-5.399493E-1
03/06/2025  21:46:52.468057	-5.031565E-1
03/06/2025  21:46:52.468557	-4.653868E-1
03/06/2025  21:46:52.469057	-4.207796E-1
03/06/2025  21:46:52.469557	-3.657531E-1
03/06/2025  21:46:52.470057	-3.569619E-1
03/06/2025  21:46:52.470557	-3.175642E-1
03/06/2025  21:46:52.471057	-3.449147E-1
03/06/2025  21:46:52.471557	-2.837018E-1
03/06/2025  21:46:52.472057	-2.784922E-1
03/06/2025  21:46:52.472557	-2.540721E-1
03/06/2025  21:46:52.473057	-2.299777E-1
03/06/2025  21:46:52.473557	-2.511417E-1
03/06/2025  21:46:52.474057	-2.573281E-1
03/06/2025  21:46:52.474557	-2.902138E-1
03/06/2025  21:46:52.475057	-3.094242E-1
03/06/2025  21:46:52.475557	-3.221226E-1
03/06/2025  21:46:52.476057	-3.611947E-1
03/06/2025  21:46:52.476557	-4.211052E-1
03/06/2025  21:46:52.477057	-4.592004E-1
03/06/2025  21:46:52.477557	-4.637588E-1
03/06/2025  21:46:52.478057	-5.236693E-1
03/06/2025  21:46:52.478557	-5.744630E-1
03/06/2025  21:46:52.479057	-6.340479E-1
03/06/2025  21:46:52.479557	-6.688871E-1
03/06/2025  21:46:52.480057	-6.897256E-1
03/06/2025  21:46:52.480557	-6.962376E-1
03/06/2025  21:46:52.481057	-7.232624E-1
03/06/2025  21:46:52.481557	-7.297744E-1
03/06/2025  21:46:52.482057	-7.489848E-1
03/06/2025  21:46:52.482557	-7.346584E-1
03/06/2025  21:46:52.483057	-7.431240E-1
03/06/2025  21:46:52.483557	-7.343328E-1
03/06/2025  21:46:52.484057	-7.147968E-1
03/06/2025  21:46:52.484557	-6.793063E-1
03/06/2025  21:46:52.485057	-6.718175E-1
03/06/2025  21:46:52.485557	-6.610727E-1
03/06/2025  21:46:52.486057	-6.301407E-1
03/06/2025  21:46:52.486557	-5.650206E-1
03/06/2025  21:46:52.487057	-5.096685E-1
03/06/2025  21:46:52.487557	-5.012029E-1
03/06/2025  21:46:52.488057	-4.289196E-1
03/06/2025  21:46:52.488557	-4.064532E-1
03/06/2025  21:46:52.489057	-3.797539E-1
03/06/2025  21:46:52.489557	-3.152850E-1
03/06/2025  21:46:52.490057	-3.107266E-1
03/06/2025  21:46:52.490557	-2.706778E-1
03/06/2025  21:46:52.491057	-2.416993E-1
03/06/2025  21:46:52.491557	-2.293265E-1
03/06/2025  21:46:52.492057	-2.169537E-1
03/06/2025  21:46:52.492557	-2.446297E-1
03/06/2025  21:46:52.493057	-2.397457E-1
03/06/2025  21:46:52.493557	-2.306289E-1
03/06/2025  21:46:52.494057	-2.088137E-1
03/06/2025  21:46:52.494557	-2.303033E-1
03/06/2025  21:46:52.495057	-2.784922E-1
03/06/2025  21:46:52.495557	-2.973770E-1
03/06/2025  21:46:52.496057	-3.497987E-1
03/06/2025  21:46:52.496557	-4.041739E-1
03/06/2025  21:46:52.497057	-4.259892E-1
03/06/2025  21:46:52.497557	-4.810157E-1
03/06/2025  21:46:52.498057	-5.204133E-1
03/06/2025  21:46:52.498557	-5.288789E-1
03/06/2025  21:46:52.499057	-5.565550E-1
03/06/2025  21:46:52.499557	-6.574911E-1
03/06/2025  21:46:52.500057	-6.574911E-1
03/06/2025  21:46:52.500557	-6.942840E-1
03/06/2025  21:46:52.501057	-7.105640E-1
03/06/2025  21:46:52.501557	-7.301000E-1
03/06/2025  21:46:52.502057	-7.118664E-1
03/06/2025  21:46:52.502557	-7.330304E-1
03/06/2025  21:46:52.503057	-7.284720E-1
03/06/2025  21:46:52.503557	-7.160992E-1
03/06/2025  21:46:52.504057	-7.014472E-1
03/06/2025  21:46:52.504557	-6.757247E-1
03/06/2025  21:46:52.505057	-6.620495E-1
03/06/2025  21:46:52.505557	-6.229775E-1
03/06/2025  21:46:52.506057	-5.806494E-1
03/06/2025  21:46:52.506557	-5.184597E-1
03/06/2025  21:46:52.507057	-4.999005E-1
03/06/2025  21:46:52.507557	-4.663636E-1
03/06/2025  21:46:52.508057	-4.240356E-1
03/06/2025  21:46:52.508557	-3.843123E-1
03/06/2025  21:46:52.509057	-3.289602E-1
03/06/2025  21:46:52.509557	-2.999818E-1
03/06/2025  21:46:52.510057	-2.622121E-1
03/06/2025  21:46:52.510557	-2.416993E-1
03/06/2025  21:46:52.511057	-1.922080E-1
03/06/2025  21:46:52.511557	-1.889520E-1
03/06/2025  21:46:52.512057	-1.915568E-1
03/06/2025  21:46:52.512557	-1.765792E-1
03/06/2025  21:46:52.513057	-1.948128E-1
03/06/2025  21:46:52.513557	-1.974177E-1
03/06/2025  21:46:52.514057	-2.146745E-1
03/06/2025  21:46:52.514557	-2.527697E-1
03/06/2025  21:46:52.515057	-2.703522E-1
03/06/2025  21:46:52.515557	-2.866322E-1
03/06/2025  21:46:52.516057	-2.915162E-1
03/06/2025  21:46:52.516557	-3.527291E-1
03/06/2025  21:46:52.517057	-4.044996E-1
03/06/2025  21:46:52.517557	-4.533396E-1
03/06/2025  21:46:52.518057	-4.787365E-1
03/06/2025  21:46:52.518557	-5.096685E-1
03/06/2025  21:46:52.519057	-5.477638E-1
03/06/2025  21:46:52.519557	-5.953014E-1
03/06/2025  21:46:52.520057	-6.262335E-1
03/06/2025  21:46:52.520557	-6.431647E-1
03/06/2025  21:46:52.521057	-6.721431E-1
03/06/2025  21:46:52.521557	-6.991680E-1
03/06/2025  21:46:52.522057	-7.160992E-1
03/06/2025  21:46:52.522557	-6.972144E-1
03/06/2025  21:46:52.523057	-6.600959E-1
03/06/2025  21:46:52.523557	-6.675847E-1
03/06/2025  21:46:52.524057	-6.503279E-1
03/06/2025  21:46:52.524557	-6.180935E-1
03/06/2025  21:46:52.525057	-6.057206E-1
03/06/2025  21:46:52.525557	-5.822774E-1
03/06/2025  21:46:52.526057	-5.422285E-1
03/06/2025  21:46:52.526557	-4.950165E-1
03/06/2025  21:46:52.527057	-4.526884E-1
03/06/2025  21:46:52.527557	-4.044996E-1
03/06/2025  21:46:52.528057	-4.012435E-1
03/06/2025  21:46:52.528557	-3.706371E-1
03/06/2025  21:46:52.529057	-3.165874E-1
03/06/2025  21:46:52.529557	-2.794690E-1
03/06/2025  21:46:52.530057	-1.876496E-1
03/06/2025  21:46:52.530557	-1.974177E-1
03/06/2025  21:46:52.531057	-1.671368E-1
03/06/2025  21:46:52.531557	-1.518336E-1
03/06/2025  21:46:52.532057	-1.430424E-1
03/06/2025  21:46:52.532557	-1.371816E-1
03/06/2025  21:46:52.533057	-1.492288E-1
03/06/2025  21:46:52.533557	-1.632296E-1
03/06/2025  21:46:52.534057	-1.694160E-1
03/06/2025  21:46:52.534557	-1.948128E-1
03/06/2025  21:46:52.535057	-2.130465E-1
03/06/2025  21:46:52.535557	-2.446297E-1
03/06/2025  21:46:52.536057	-2.827250E-1
03/06/2025  21:46:52.536557	-3.217970E-1
03/06/2025  21:46:52.537057	-3.556595E-1
03/06/2025  21:46:52.537557	-3.921267E-1
03/06/2025  21:46:52.538057	-4.298964E-1
03/06/2025  21:46:52.538557	-4.608284E-1
03/06/2025  21:46:52.539057	-5.005517E-1
03/06/2025  21:46:52.539557	-5.204133E-1
03/06/2025  21:46:52.540057	-5.513454E-1
03/06/2025  21:46:52.540557	-5.705558E-1
03/06/2025  21:46:52.541057	-6.018134E-1
03/06/2025  21:46:52.541557	-6.164655E-1
03/06/2025  21:46:52.542057	-6.239543E-1
03/06/2025  21:46:52.542557	-6.613983E-1
03/06/2025  21:46:52.543057	-6.581423E-1
03/06/2025  21:46:52.543557	-6.281871E-1
03/06/2025  21:46:52.544057	-5.946502E-1
03/06/2025  21:46:52.544557	-5.640438E-1
03/06/2025  21:46:52.545057	-5.461358E-1
03/06/2025  21:46:52.545557	-5.129245E-1
03/06/2025  21:46:52.546057	-4.738525E-1
03/06/2025  21:46:52.546557	-3.970107E-1
03/06/2025  21:46:52.547057	-3.924523E-1
03/06/2025  21:46:52.547557	-3.618459E-1
03/06/2025  21:46:52.548057	-3.217970E-1
03/06/2025  21:46:52.548557	-2.814226E-1
03/06/2025  21:46:52.549057	-2.443041E-1
03/06/2025  21:46:52.549557	-2.198841E-1
03/06/2025  21:46:52.550057	-1.869984E-1
03/06/2025  21:46:52.550557	-1.469496E-1
03/06/2025  21:46:52.551057	-9.680710E-2
03/06/2025  21:46:52.551557	-7.499187E-2
03/06/2025  21:46:52.552057	-7.271267E-2
03/06/2025  21:46:52.552557	-5.024624E-2
03/06/2025  21:46:52.553057	-4.796703E-2
03/06/2025  21:46:52.553557	-6.001425E-2
03/06/2025  21:46:52.554057	-6.033985E-2
03/06/2025  21:46:52.554557	-8.313189E-2
03/06/2025  21:46:52.555057	-1.023423E-1
03/06/2025  21:46:52.555557	-1.495544E-1
03/06/2025  21:46:52.556057	-1.671368E-1
03/06/2025  21:46:52.556557	-2.501649E-1
03/06/2025  21:46:52.557057	-2.755618E-1
03/06/2025  21:46:52.557557	-3.022610E-1
03/06/2025  21:46:52.558057	-3.315650E-1
03/06/2025  21:46:52.558557	-3.325418E-1
03/06/2025  21:46:52.559057	-3.924523E-1
03/06/2025  21:46:52.559557	-4.269660E-1
03/06/2025  21:46:52.560057	-4.481300E-1
03/06/2025  21:46:52.560557	-4.784109E-1
03/06/2025  21:46:52.561057	-4.927373E-1
03/06/2025  21:46:52.561557	-4.979469E-1
03/06/2025  21:46:52.562057	-5.220413E-1
03/06/2025  21:46:52.562557	-5.295301E-1
03/06/2025  21:46:52.563057	-5.165061E-1
03/06/2025  21:46:52.563557	-4.888301E-1
03/06/2025  21:46:52.564057	-4.836205E-1
03/06/2025  21:46:52.564557	-4.660380E-1
03/06/2025  21:46:52.565057	-4.523628E-1
03/06/2025  21:46:52.565557	-4.018947E-1
03/06/2025  21:46:52.566057	-4.158956E-1
03/06/2025  21:46:52.566557	-3.240762E-1
03/06/2025  21:46:52.567057	-2.937954E-1
03/06/2025  21:46:52.567557	-2.439785E-1
03/06/2025  21:46:52.568057	-1.674624E-1
03/06/2025  21:46:52.568557	-1.772304E-1
03/06/2025  21:46:52.569057	-1.121103E-1
03/06/2025  21:46:52.569557	-6.750306E-2
03/06/2025  21:46:52.570057	-4.243183E-2
03/06/2025  21:46:52.570557	-2.582620E-2
03/06/2025  21:46:52.571057	-7.592576E-3
03/06/2025  21:46:52.571557	5.431443E-3
03/06/2025  21:46:52.572057	7.059445E-3
03/06/2025  21:46:52.572557	7.283074E-2
03/06/2025  21:46:52.573057	3.506109E-2
03/06/2025  21:46:52.573557	2.268827E-2
03/06/2025  21:46:52.574057	2.920028E-2
03/06/2025  21:46:52.574557	2.501039E-3
03/06/2025  21:46:52.575057	2.985148E-2
03/06/2025  21:46:52.575557	-6.941375E-3
03/06/2025  21:46:52.576057	-4.503663E-2
03/06/2025  21:46:52.576557	-8.541109E-2
03/06/2025  21:46:52.577057	-1.345768E-1
03/06/2025  21:46:52.577557	-1.606248E-1
03/06/2025  21:46:52.578057	-2.263961E-1
03/06/2025  21:46:52.578557	-2.410481E-1
03/06/2025  21:46:52.579057	-2.810970E-1
03/06/2025  21:46:52.579557	-3.061682E-1
03/06/2025  21:46:52.580057	-3.185410E-1
03/06/2025  21:46:52.580557	-3.813819E-1
03/06/2025  21:46:52.581057	-3.817075E-1
03/06/2025  21:46:52.581557	-4.194772E-1
03/06/2025  21:46:52.582057	-4.012435E-1
03/06/2025  21:46:52.582557	-4.031971E-1
03/06/2025  21:46:52.583057	-4.044996E-1
03/06/2025  21:46:52.583557	-3.826843E-1
03/06/2025  21:46:52.584057	-3.774747E-1
03/06/2025  21:46:52.584557	-3.507755E-1
03/06/2025  21:46:52.585057	-3.429611E-1
03/06/2025  21:46:52.585557	-3.139826E-1
03/06/2025  21:46:52.586057	-2.869578E-1
03/06/2025  21:46:52.586557	-2.332337E-1
03/06/2025  21:46:52.587057	-1.576944E-1
03/06/2025  21:46:52.587557	-1.622528E-1
03/06/2025  21:46:52.588057	-1.055983E-1
03/06/2025  21:46:52.588557	-6.815426E-2
03/06/2025  21:46:52.589057	-2.452380E-2
03/06/2025  21:46:52.589557	2.464187E-2
03/06/2025  21:46:52.590057	5.785312E-2
03/06/2025  21:46:52.590557	8.943636E-2
03/06/2025  21:46:52.591057	1.161356E-1
03/06/2025  21:46:52.591557	1.561845E-1
03/06/2025  21:46:52.592057	9.627397E-2
03/06/2025  21:46:52.592557	1.552077E-1
03/06/2025  21:46:52.593057	1.389276E-1
03/06/2025  21:46:52.593557	1.164612E-1
03/06/2025  21:46:52.594057	1.236244E-1
03/06/2025  21:46:52.594557	7.445874E-2
03/06/2025  21:46:52.595057	6.403953E-2
03/06/2025  21:46:52.595557	3.506109E-2
03/06/2025  21:46:52.596057	4.780242E-3
03/06/2025  21:46:52.596557	-4.662172E-3
03/06/2025  21:46:52.597057	-4.308303E-2
03/06/2025  21:46:52.597557	-9.550470E-2
03/06/2025  21:46:52.598057	-1.489032E-1
03/06/2025  21:46:52.598557	-1.752768E-1
03/06/2025  21:46:52.599057	-2.150001E-1
03/06/2025  21:46:52.599557	-2.641657E-1
03/06/2025  21:46:52.600057	-2.833762E-1
03/06/2025  21:46:52.600557	-3.058426E-1
03/06/2025  21:46:52.601057	-3.012842E-1
03/06/2025  21:46:52.601557	-3.344954E-1
03/06/2025  21:46:52.602057	-3.458915E-1
03/06/2025  21:46:52.602557	-3.527291E-1
03/06/2025  21:46:52.603057	-3.416587E-1
03/06/2025  21:46:52.603557	-2.791434E-1
03/06/2025  21:46:52.604057	-3.025866E-1
03/06/2025  21:46:52.604557	-2.755618E-1
03/06/2025  21:46:52.605057	-2.400713E-1
03/06/2025  21:46:52.605557	-2.182561E-1
03/06/2025  21:46:52.606057	-1.720208E-1
03/06/2025  21:46:52.606557	-1.410888E-1
03/06/2025  21:46:52.607057	-9.680710E-2
03/06/2025  21:46:52.607557	-6.131665E-2
03/06/2025  21:46:52.608057	8.730365E-4
03/06/2025  21:46:52.608557	-9.220578E-3
03/06/2025  21:46:52.609057	7.217954E-2
03/06/2025  21:46:52.609557	9.432037E-2
03/06/2025  21:46:52.610057	1.496725E-1
03/06/2025  21:46:52.610557	1.558589E-1
03/06/2025  21:46:52.611057	1.854885E-1
03/06/2025  21:46:52.611557	2.200022E-1
03/06/2025  21:46:52.612057	2.294446E-1
03/06/2025  21:46:52.612557	2.313982E-1
03/06/2025  21:46:52.613057	2.196766E-1
03/06/2025  21:46:52.613557	1.988381E-1
03/06/2025  21:46:52.614057	1.910237E-1
03/06/2025  21:46:52.614557	1.503237E-1
03/06/2025  21:46:52.615057	1.216708E-1
03/06/2025  21:46:52.615557	1.288340E-1
03/06/2025  21:46:52.616057	6.501633E-2
03/06/2025  21:46:52.616557	3.310748E-2
03/06/2025  21:46:52.617057	-4.471103E-2
03/06/2025  21:46:52.617557	-5.643265E-2
03/06/2025  21:46:52.618057	-7.629428E-2
03/06/2025  21:46:52.618557	-1.326232E-1
03/06/2025  21:46:52.619057	-1.648576E-1
03/06/2025  21:46:52.619557	-1.957896E-1
03/06/2025  21:46:52.620057	-2.150001E-1
03/06/2025  21:46:52.620557	-2.823994E-1
03/06/2025  21:46:52.621057	-2.895626E-1
03/06/2025  21:46:52.621557	-3.244018E-1
03/06/2025  21:46:52.622057	-3.302626E-1
03/06/2025  21:46:52.622557	-3.318906E-1
03/06/2025  21:46:52.623057	-3.406819E-1
03/06/2025  21:46:52.623557	-3.374259E-1
03/06/2025  21:46:52.624057	-3.195178E-1
03/06/2025  21:46:52.624557	-2.918418E-1
03/06/2025  21:46:52.625057	-2.602585E-1
03/06/2025  21:46:52.625557	-2.387689E-1
03/06/2025  21:46:52.626057	-1.961152E-1
03/06/2025  21:46:52.626557	-1.775560E-1
03/06/2025  21:46:52.627057	-1.319720E-1
03/06/2025  21:46:52.627557	-9.062070E-2
03/06/2025  21:46:52.628057	-6.978227E-2
03/06/2025  21:46:52.628557	-4.894384E-2
03/06/2025  21:46:52.629057	-4.010971E-3
03/06/2025  21:46:52.629557	4.613150E-2
03/06/2025  21:46:52.630057	6.110912E-2
03/06/2025  21:46:52.630557	7.120274E-2
03/06/2025  21:46:52.631057	1.050652E-1
