waveform	Ch0	
t0	03/06/2025  21:45:37.685769	
delta t	0.000500	

time[0]	Ch0
03/06/2025  21:45:39.234769	-2.426761E-1
03/06/2025  21:45:39.235269	-2.221633E-1
03/06/2025  21:45:39.235769	-1.791840E-1
03/06/2025  21:45:39.236269	-1.205759E-1
03/06/2025  21:45:39.236769	-7.043347E-2
03/06/2025  21:45:39.237269	-7.727108E-2
03/06/2025  21:45:39.237769	2.218356E-4
03/06/2025  21:45:39.238269	8.129635E-2
03/06/2025  21:45:39.238769	1.210196E-1
03/06/2025  21:45:39.239269	2.480038E-1
03/06/2025  21:45:39.239769	2.346542E-1
03/06/2025  21:45:39.240269	2.831686E-1
03/06/2025  21:45:39.240769	3.274503E-1
03/06/2025  21:45:39.241269	3.469863E-1
03/06/2025  21:45:39.241769	4.059200E-1
03/06/2025  21:45:39.242269	4.241536E-1
03/06/2025  21:45:39.242769	4.199208E-1
03/06/2025  21:45:39.243269	4.007104E-1
03/06/2025  21:45:39.243769	3.785696E-1
03/06/2025  21:45:39.244269	2.974951E-1
03/06/2025  21:45:39.244769	2.743774E-1
03/06/2025  21:45:39.245269	2.457246E-1
03/06/2025  21:45:39.245769	2.099085E-1
03/06/2025  21:45:39.246269	1.867909E-1
03/06/2025  21:45:39.246769	6.045792E-2
03/06/2025  21:45:39.247269	-1.703499E-2
03/06/2025  21:45:39.247769	-8.736469E-2
03/06/2025  21:45:39.248269	-1.375072E-1
03/06/2025  21:45:39.248769	-1.622528E-1
03/06/2025  21:45:39.249269	-2.374665E-1
03/06/2025  21:45:39.249769	-3.045402E-1
03/06/2025  21:45:39.250269	-3.654275E-1
03/06/2025  21:45:39.250769	-3.950571E-1
03/06/2025  21:45:39.251269	-5.669742E-1
03/06/2025  21:45:39.251769	-5.262741E-1
03/06/2025  21:45:39.252269	-5.532990E-1
03/06/2025  21:45:39.252769	-5.318093E-1
03/06/2025  21:45:39.253269	-5.611134E-1
03/06/2025  21:45:39.253769	-5.406005E-1
03/06/2025  21:45:39.254269	-5.106453E-1
03/06/2025  21:45:39.254769	-4.927373E-1
03/06/2025  21:45:39.255269	-4.666892E-1
03/06/2025  21:45:39.255769	-3.497987E-1
03/06/2025  21:45:39.256269	-3.081218E-1
03/06/2025  21:45:39.256769	-2.348617E-1
03/06/2025  21:45:39.257269	-1.843936E-1
03/06/2025  21:45:39.257769	-1.153663E-1
03/06/2025  21:45:39.258269	-6.815426E-2
03/06/2025  21:45:39.258769	-7.206147E-2
03/06/2025  21:45:39.259269	-1.833739E-2
03/06/2025  21:45:39.259769	6.045792E-2
03/06/2025  21:45:39.260269	7.055154E-2
03/06/2025  21:45:39.260769	1.552077E-1
03/06/2025  21:45:39.261269	1.841861E-1
03/06/2025  21:45:39.261769	1.985125E-1
03/06/2025  21:45:39.262269	2.463758E-1
03/06/2025  21:45:39.262769	2.847966E-1
03/06/2025  21:45:39.263269	2.362822E-1
03/06/2025  21:45:39.263769	2.222814E-1
03/06/2025  21:45:39.264269	1.920005E-1
03/06/2025  21:45:39.264769	1.516261E-1
03/06/2025  21:45:39.265269	1.356716E-1
03/06/2025  21:45:39.265769	1.292025E-2
03/06/2025  21:45:39.266269	-4.601343E-2
03/06/2025  21:45:39.266769	-7.401507E-2
03/06/2025  21:45:39.267269	-1.518336E-1
03/06/2025  21:45:39.267769	-1.440192E-1
03/06/2025  21:45:39.268269	-2.599329E-1
03/06/2025  21:45:39.268769	-3.178898E-1
03/06/2025  21:45:39.269269	-3.963595E-1
03/06/2025  21:45:39.269769	-4.575724E-1
03/06/2025  21:45:39.270269	-4.644100E-1
03/06/2025  21:45:39.270769	-5.210645E-1
03/06/2025  21:45:39.271269	-5.565550E-1
03/06/2025  21:45:39.271769	-5.858590E-1
03/06/2025  21:45:39.272269	-6.200471E-1
03/06/2025  21:45:39.272769	-6.874464E-1
03/06/2025  21:45:39.273269	-6.727943E-1
03/06/2025  21:45:39.273769	-6.324199E-1
03/06/2025  21:45:39.274269	-5.803238E-1
03/06/2025  21:45:39.274769	-5.109709E-1
03/06/2025  21:45:39.275269	-5.308325E-1
03/06/2025  21:45:39.275769	-5.057613E-1
03/06/2025  21:45:39.276269	-4.406412E-1
03/06/2025  21:45:39.276769	-4.009179E-1
03/06/2025  21:45:39.277269	-2.758874E-1
03/06/2025  21:45:39.277769	-2.377921E-1
03/06/2025  21:45:39.278269	-1.808120E-1
03/06/2025  21:45:39.278769	-1.169943E-1
03/06/2025  21:45:39.279269	-5.968865E-2
03/06/2025  21:45:39.279769	-9.583030E-2
03/06/2025  21:45:39.280269	-1.037649E-4
03/06/2025  21:45:39.280769	5.199231E-2
03/06/2025  21:45:39.281269	1.158100E-1
03/06/2025  21:45:39.281769	1.167868E-1
03/06/2025  21:45:39.282269	1.552077E-1
03/06/2025  21:45:39.282769	1.542309E-1
03/06/2025  21:45:39.283269	1.372996E-1
03/06/2025  21:45:39.283769	1.206940E-1
03/06/2025  21:45:39.284269	1.561845E-1
03/06/2025  21:45:39.284769	1.132052E-1
03/06/2025  21:45:39.285269	7.022594E-2
03/06/2025  21:45:39.285769	2.040906E-2
03/06/2025  21:45:39.286269	-4.536223E-2
03/06/2025  21:45:39.286769	-1.046215E-1
03/06/2025  21:45:39.287269	-2.205353E-1
03/06/2025  21:45:39.287769	-2.797946E-1
03/06/2025  21:45:39.288269	-3.182154E-1
03/06/2025  21:45:39.288769	-4.048252E-1
03/06/2025  21:45:39.289269	-4.276172E-1
03/06/2025  21:45:39.289769	-5.152037E-1
03/06/2025  21:45:39.290269	-5.415773E-1
03/06/2025  21:45:39.290769	-5.930222E-1
03/06/2025  21:45:39.291269	-5.871614E-1
03/06/2025  21:45:39.291769	-6.317687E-1
03/06/2025  21:45:39.292269	-6.526071E-1
03/06/2025  21:45:39.292769	-6.653055E-1
03/06/2025  21:45:39.293269	-6.500023E-1
03/06/2025  21:45:39.293769	-6.233031E-1
03/06/2025  21:45:39.294269	-6.679103E-1
03/06/2025  21:45:39.294769	-6.340479E-1
03/06/2025  21:45:39.295269	-5.594854E-1
03/06/2025  21:45:39.295769	-5.526478E-1
03/06/2025  21:45:39.296269	-4.556188E-1
03/06/2025  21:45:39.296769	-4.051508E-1
03/06/2025  21:45:39.297269	-3.494731E-1
03/06/2025  21:45:39.297769	-2.794690E-1
03/06/2025  21:45:39.298269	-2.286753E-1
03/06/2025  21:45:39.298769	-1.225295E-1
03/06/2025  21:45:39.299269	-7.108467E-2
03/06/2025  21:45:39.299769	-1.410459E-2
03/06/2025  21:45:39.300269	2.464187E-2
03/06/2025  21:45:39.300769	6.892353E-2
03/06/2025  21:45:39.301269	6.859793E-2
03/06/2025  21:45:39.301769	8.845956E-2
03/06/2025  21:45:39.302269	1.304620E-1
03/06/2025  21:45:39.302769	1.262292E-1
