Time (s),Channel 1 (V),Channel 2 (V)
-5.381033797655999,0.4096038800092953,-0.1029085772918022
-5.379695897655998,0.4089169790333771,-0.1035914580292427
-5.378357997655999,0.4085735285454181,-0.1046157791354028
-5.377020097655999,0.4082300780574589,-0.1049572195041235
-5.375682197655999,0.4075431770815408,-0.1059815406102841
-5.374344297655998,0.4071997265935816,-0.1066644213477246
-5.373006397655999,0.4065128256176638,-0.1080301828226048
-5.371668497655999,0.4061693751297043,-0.1087130635600459
-5.370330597655999,0.4054824741537861,-0.1097373846662065
-5.368992697655998,0.4051390236658271,-0.1107617057723672
-5.367654797655999,0.4047955731778681,-0.1111031461410872
-5.366316897655999,0.4041086722019498,-0.1124689076159682
-5.364978997655999,0.4037652217139907,-0.1131517883534086
-5.363641097655998,0.4030783207380725,-0.1141761094595693
-5.362303197655999,0.4027348702501136,-0.1152004305657295
-5.360965297655999,0.4020479692741953,-0.1158833113031704
-5.359627397655998,0.4017045187862361,-0.1172490727780512
-5.358289497655998,0.4010176178103178,-0.1175905131467719
-5.356951597655999,0.400674167322359,-0.1186148342529316
-5.355613697655999,0.3999872663464407,-0.1192977149903725
-5.354275797655998,0.3996438158584816,-0.1203220360965331
-5.352937897655998,0.3989569148825632,-0.1213463572026939
-5.351599997655999,0.3986134643946045,-0.1216877975714138
-5.350262097655999,0.3982700139066452,-0.1233949994150151
-5.348924197655998,0.397583112930727,-0.1237364397837353
-5.347586297655998,0.3972396624427676,-0.1251022012586164
-5.346248397655999,0.39655276146685,-0.1257850819960563
-5.344910497655999,0.3962093109788907,-0.1268094031022172
-5.343572597655998,0.3955224100029725,-0.1274922838396576
-5.342234697655998,0.395178959515013,-0.1274922838396582
-5.340896797655999,0.3944920585390955,-0.1288580453145379
-5.339558897655999,0.3941486080511361,-0.1291994856832587
-5.338220997655998,0.3934617070752179,-0.1309066875268598
-5.336883097655998,0.3931182565872585,-0.1312481278955805
-5.335545197655999,0.3924313556113407,-0.1322724490017406
-5.334207297655999,0.3920879051233815,-0.1332967701079013
-5.332869397655998,0.3914010041474634,-0.1336382104766215
-5.331531497655998,0.3910575536595039,-0.1350039719515027
-5.330193597655999,0.3903706526835861,-0.1356868526889428
-5.328855697655999,0.390027202195627,-0.1367111737951034
-5.327517797655998,0.3896837517076679,-0.137735494901264
-5.326179897655998,0.3889968507317496,-0.138418375638705
-5.324841997655999,0.3886534002437906,-0.1394426967448651
-5.323504097655999,0.3879664992678724,-0.1397841371135853
-5.322166197655998,0.3876230487799134,-0.1414913389571864
-5.320828297655998,0.3869361478039948,-0.1418327793259071
-5.319490397655999,0.3862492468280769,-0.1428571004320673
-5.318152497655999,0.3859057963401179,-0.1435399811695077
-5.316814597655998,0.3855623458521588,-0.1442228619069481
-5.315476697655998,0.3848754448762404,-0.1455886233818291
-5.314138797655999,0.3845319943882815,-0.1459300637505492
-5.312800897655999,0.3838450934123633,-0.1469543848567098
-5.311462997655998,0.3835016429244043,-0.1476372655941502
-5.310125097655998,0.3831581924364448,-0.1486615867003113
-5.308787197655999,0.3824712914605269,-0.1496859078064715
-5.307449297655999,0.3821278409725678,-0.1503687885439119
-5.306111397655998,0.3814409399966496,-0.1513931096500726
-5.304773497655998,0.3810974895086903,-0.1517345500187934
-5.303435597655999,0.3804105885327724,-0.1531003114936737
-5.302097697655999,0.3800671380448133,-0.1537831922311141
-5.300759797655998,0.3793802370688951,-0.1548075133372747
-5.299421897655999,0.3790367865809361,-0.1558318344434349
-5.298083997655999,0.3783498856050178,-0.1565147151808758
-5.296746097655999,0.3780064351170588,-0.1578804766557567
-5.295408197655998,0.3773195341411405,-0.1582219170244769
-5.294070297655999,0.3769760836531816,-0.1595876784993571
-5.292732397655999,0.3762891826772633,-0.159929118868078
-5.291394497655999,0.3759457321893042,-0.1606119996055184
-5.290056597655998,0.375258831213386,-0.1619777610803992
-5.288718697655999,0.374915380725427,-0.1623192014491193
-5.287380797655999,0.3742284797495087,-0.1636849629240003
-5.286042897655999,0.3738850292615497,-0.1643678436614407
-5.284704997655998,0.3735415787735905,-0.1653921647676014
-5.283367097655999,0.3728546777976727,-0.1660750455050415
-5.282029197655999,0.3725112273097132,-0.1670993666112024
-5.280691297655999,0.371824326333795,-0.1677822473486429
-5.279353397655998,0.371480875845836,-0.1681236877173631
-5.278015497655999,0.3707939748699182,-0.1698308895609634
-5.276677597655999,0.3701070738939997,-0.1701723299296844
-5.275339697655999,0.3697636234060405,-0.171196651035845
-5.274001797655998,0.3690767224301224,-0.1718795317732854
-5.272663897655999,0.3687332719421634,-0.1729038528794456
-5.271325997655999,0.368046370966245,-0.1739281739856067
-5.269988097655999,0.367702920478286,-0.1742696143543269
-5.268650197655998,0.3673594699903269,-0.175976816197928
-5.267312297655999,0.366672569014409,-0.1766596969353681
-5.265974397655999,0.3659856680384905,-0.1776840180415291
-5.264636497655999,0.3656422175505314,-0.1783668987789695
-5.263298597655998,0.3649553165746131,-0.1790497795164105
-5.261960697655999,0.3646118660866542,-0.1804155409912902
-5.260622797655999,0.3639249651107359,-0.180756981360011
-5.259284897655998,0.3632380641348177,-0.1821227428348919
-5.257946997655998,0.3628946136468584,-0.1828056235723327
-5.256609097655999,0.3622077126709408,-0.1838299446784925
-5.255271197655999,0.3618642621829814,-0.1845128254159333
-5.253933297655998,0.3611773612070632,-0.1851957061533738
-5.252595397655998,0.3608339107191038,-0.1862200272595347
-5.251257497655999,0.3601470097431863,-0.1869029079969745
-5.249919597655999,0.3598035592552268,-0.1882686694718557
-5.248581697655998,0.3591166582793086,-0.1889515502092961
-5.247243797655998,0.3587732077913494,-0.189634430946737
-5.245905897655999,0.3584297573033906,-0.1906587520528967
-5.244567997655999,0.3577428563274723,-0.1910001924216174
-5.243230097655998,0.3573994058395131,-0.1923659538964983
