Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
2135.965656676413,-0.002715775696149503,-4.831317770247741,179.776680263406
2179.053026962236,-0.002741222122842793,-5.16722765473714,176.276409713683
2223.009569218284,-0.002793782114827431,-5.518471152904063,172.7751250963856
2267.85281665461,-0.002082311289597763,-5.886018169428354,169.272985466773
2313.600656166689,-0.002411025080396445,-6.269535480514818,165.7795059215739
2360.271335470068,-0.002399688133232403,-6.668941631103974,162.2943070044259
2407.883470378948,-0.00197732753715818,-7.08402504979704,158.8245519916718
2456.456052231582,-0.001849042803490277,-7.515877310319294,155.3688391350246
2506.008455465463,-0.002520846487325018,-7.963591453402826,151.9580413241515
2556.560445345327,-0.001869816668491314,-8.426816714665584,148.5648234812742
2608.132185847038,-0.002381871538294484,-8.904657800267842,145.2159803580178
2660.744247700515,-0.002253321075974496,-9.395143504326622,141.8979787409222
2714.417616594906,-0.001866357014773895,-9.904549995740272,138.626355406498
2769.173701549275,-0.001544379413814504,-10.42494229401809,135.3997628337668
2825.034343452138,-0.001435736981069908,-10.95778160645901,132.2299810967364
2882.021823773282,-0.002071045609990928,-11.50499351691878,129.1229550396348
2940.158873451303,-0.001256574967157368,-12.06217440088432,126.0576045008084
2999.468681960428,-0.001350851190192729,-12.63302444735399,123.0594980924237
3059.974906560243,-0.001140182292956235,-13.21378713703883,120.1195537719079
3121.701681732014,-0.001140917156705416,-13.8031483547834,117.2415383487183
3184.673628805338,-0.0006831477570570022,-14.40642972773288,114.4255148185481
3248.915865779009,-0.0007063662190383524,-15.01434834482118,111.6830850546765
3314.454017339988,-0.001263059594581507,-15.63100904280604,109.0043492811339
3381.314225084468,-0.0012206144726547,-16.25767521087426,106.3837322248877
3449.523157945136,-0.0007016307939022891,-16.88894710798026,103.8255494825995
3519.108022828765,0.0001010508751670705,-17.52572008778042,101.2985617310749
3590.096575468405,-0.0002130885489148154,-18.1707625167902,98.88631071367473
3662.517131494463,0.0003978665768794367,-18.82396170150307,96.52365253196822
3736.398577729146,0.0003247769041292607,-19.48089296340998,94.21840003875954
3811.770383708717,0.0002364160228331016,-20.13943762084652,91.98864346689243
3888.662613438172,0.0007631668656148775,-20.80333691225317,89.80772660647347
3967.10593738307,0.0008168526873528858,-21.46971364674285,87.66382982775629
4047.131644703236,0.001411413495174063,-22.14383846720722,85.60828299782747
4128.771655733252,0.001582200625307648,-22.81578177860904,83.60191713438854
4212.058534714723,0.00167314946157305,-23.50327503347386,81.59247573812547
4297.025502785365,0.002051981918378418,-24.18674519508723,79.72113836502096
4383.706451230122,0.002195554885568619,-24.86882596477447,77.89154301112967
4472.13595499958,0.001954448308053947,-25.54077170838973,76.05000498063282
4562.349286501099,0.001989833964213411,-26.23131497302835,74.29691785014921
4654.382429668116,0.002729508614324631,-26.92830024217681,72.61782451183416
4748.272094313281,0.002241579532658162,-27.61704573081155,70.91805508208256
4844.055730771115,0.003138822494619485,-28.30645716340595,69.27972081954778
4941.771544836059,0.003973185163747801,-28.99694421105485,67.74346735955123
5041.458513001837,0.004011823879132164,-29.67522257695663,66.13031372492236
5143.156398008247,0.003623412678990927,-30.37795448656697,64.64868764784339
5246.905764701577,0.002933457102253975,-31.06973559267848,63.20239709568375
5352.74799621493,0.005123251185420227,-31.78121570655973,61.78820917508129
5460.725310474973,0.00528928735987153,-32.48644387958409,60.39110474958505
5570.880777041654,-0.001980616650519577,-33.19780313417608,59.06145820270881
5683.258334287616,0.005192375323821294,-33.90102699397044,57.63601125351923
5797.902806924163,0.006919585555199672,-34.59662183447489,56.39577084470137
