Time (s),Channel 1 (V),Channel 2 (V)
-0.08756732253350562,1.750697413315461,1.598920306442592
-0.08754986253350561,1.537758110780928,1.601651829392353
-0.08753240253350561,1.767183036737497,1.600968948654913
-0.08751494253350561,1.537758110780823,1.598237425705151
-0.08749748253350562,1.767869937713415,1.598237425705151
-0.08748002253350561,1.537071209804971,1.600627508286194
-0.08746256253350561,1.68269421669956,1.601651829392354
-0.08744510253350561,1.62224693081876,1.601310389023634
-0.08742764253350561,1.537758110780823,1.601310389023634
-0.08741018253350562,1.767526487225352,1.601993269761074
-0.08739272253350561,1.537758110780928,1.604724792710836
-0.08737526253350561,1.767526487225456,1.604724792710836
-0.08735780253350561,1.537414660292864,1.604724792710836
-0.08734034253350562,1.768556838689334,1.604041911973395
-0.08732288253350561,1.536727759316946,1.604724792710836
-0.08730542253350561,1.537758110780823,1.604724792710836
-0.08728796253350561,1.767526487225456,1.603700471604675
-0.08727050253350561,1.537414660292864,1.601310389023634
-0.08725304253350562,1.767526487225352,1.601651829392353
-0.08723558253350561,1.537414660292969,1.604724792710835
-0.08721812253350561,1.767869937713415,1.604383352342115
-0.08720066253350561,1.537414660292864,1.604724792710836
-0.08718320253350562,1.645945014487937,1.605066233079556
-0.08716574253350562,1.658996133030377,1.603017590867235
-0.08714828253350561,1.538101561268782,1.601651829392354
-0.08713082253350561,1.767526487225456,1.601993269761074
-0.08711336253350561,1.537414660292864,1.604724792710836
-0.08709590253350562,1.76786993771331,1.604724792710836
-0.08707844253350561,1.53707120980501,1.604383352342116
-0.08706098253350561,1.768556838689334,1.604724792710836
-0.08704352253350561,1.536727759316946,1.603017590867235
-0.08702606253350562,1.537414660292864,1.601651829392354
-0.08700860253350562,1.767526487225352,1.601993269761074
-0.08699114253350561,1.537414660292864,1.604724792710836
-0.08697368253350561,1.767869937713415,1.604724792710836
-0.08695622253350561,1.537414660292864,1.604724792710836
-0.08693876253350562,1.767526487225352,1.604383352342116
-0.08692130253350561,1.537758110780856,1.603017590867234
-0.08690384253350561,1.609195812276314,1.601651829392354
-0.08688638253350561,1.696432236217924,1.601993269761074
-0.08686892253350562,1.537758110780823,1.604383352342115
-0.08685146253350562,1.767183036737393,1.604383352342115
-0.08683400253350561,1.537414660292969,1.604724792710835
-0.08681654253350561,1.767869937713415,1.604383352342115
-0.08679908253350561,1.537758110780823,1.604383352342115
-0.08678162253350562,1.736615943309048,1.604383352342115
-0.08676416253350561,1.568325204209169,1.604383352342116
-0.08674670253350561,1.538101561268782,1.604724792710836
-0.08672924253350561,1.768213388201374,1.604041911973395
-0.08671178253350562,1.538101561268782,1.601310389023634
-0.08669432253350562,1.767869937713311,1.601310389023634
-0.08667686253350561,1.537414660292969,1.604041911973396
-0.08665940253350561,1.768213388201374,1.604383352342115
-0.08664194253350561,1.537071209804905,1.604724792710836
-0.08662448253350562,1.571759709088758,1.605066233079556
-0.08660702253350561,1.733181438429458,1.603017590867234
-0.08658956253350561,1.537758110780823,1.601310389023634
-0.08657210253350561,1.767526487225456,1.600968948654913
-0.08655464253350562,1.537758110780823,1.601651829392354
-0.08653718253350562,1.767869937713311,1.601310389023634
-0.08651972253350561,1.537414660292938,1.603359031235955
-0.08650226253350561,1.699866741097515,1.604724792710836
-0.08648480253350561,1.605074406420805,1.604383352342115
-0.08646734253350562,1.538101561268813,1.604383352342115
-0.08644988253350561,1.767526487225352,1.604041911973394
-0.08643242253350561,1.538101561268782,1.601651829392354
-0.08641496253350561,1.767526487225456,1.601651829392354
-0.08639750253350562,1.537758110780823,1.591067177962027
-0.08638004253350562,1.768556838689229,1.587994214643546
-0.08636258253350561,1.537071209804906,1.579116765056815
-0.08634512253350561,1.538101561268782,1.569556434732654
-0.08632766253350561,1.767526487225456,1.567166352151612
-0.08631020253350562,1.537758110780928,1.559313223671051
-0.08629274253350561,1.767526487225352,1.558971783302321
-0.08627528253350561,1.537414660292864,1.544631287816078
-0.08625782253350561,1.767869937713415,1.543265526341197
-0.08624036253350562,1.537414660292864,1.541216884128876
-0.08622290253350562,1.663460989373794,1.540192563022716
-0.08620544253350561,1.64216705912034,1.539851122653995
-0.08618798253350561,1.537758110780823,1.540192563022715
-0.08617052253350561,1.767526487225456,1.539851122653995
-0.08615306253350562,1.537414660292969,1.543265526341196
-0.08613560253350561,1.767526487225352,1.543265526341196
-0.08611814253350561,1.537758110780823,1.540875443760156
-0.08610068253350561,1.767869937713415,1.539851122653995
-0.08608322253350562,1.536384308828987,1.540192563022715
-0.08606576253350562,1.537758110780822,1.539851122653995
-0.08604830253350561,1.767183036737393,1.539851122653995
-0.08603084253350561,1.537758110780823,1.539851122653995
-0.08601338253350561,1.767869937713415,1.540192563022715
-0.08599592253350562,1.537414660292969,1.540192563022715
-0.08597846253350561,1.767526487225351,1.540192563022715
-0.08596100253350561,1.537071209804905,1.539851122653995
-0.08594354253350561,1.62602488618631,1.540192563022715
-0.08592608253350562,1.67891626133201,1.539509682285275
-0.08590862253350562,1.537414660292928,1.539851122653995
-0.08589116253350561,1.767526487225352,1.539851122653996
-0.08587370253350561,1.537414660292864,1.542924085972477
-0.08585624253350561,1.767869937713415,1.543265526341197
-0.08583878253350562,1.537414660292969,1.539509682285277
-0.08582132253350561,1.755162269658836,1.537119599704233
-0.08580386253350561,1.55046577883531,1.536778159335513
-0.08578640253350561,1.537414660292864,1.536778159335513
-0.08576894253350562,1.767869937713415,1.537119599704233
-0.08575148253350562,1.537414660292969,1.539851122653994
-0.08573402253350561,1.768213388201269,1.539851122653994
-0.08571656253350561,1.537414660292864,1.537802480441674
-0.08569910253350561,1.768213388201374,1.536778159335513
-0.08568164253350562,1.53707120980501,1.537119599704233
-0.08566418253350561,1.589275683974745,1.537461040072953
-0.08564672253350561,1.716008914031592,1.536778159335513
-0.08562926253350561,1.537414660292864,1.536778159335513
-0.08561180253350562,1.767526487225456,1.536778159335513
-0.08559434253350562,1.537758110780928,1.537119599704233
-0.08557688253350561,1.768213388201269,1.536778159335513
-0.08555942253350561,1.537071209804905,1.537119599704233
-0.08554196253350561,1.718069616959347,1.537119599704233
-0.08552450253350562,1.587214981046992,1.537119599704233
-0.08550704253350561,1.537758110780928,1.537119599704233
-0.08548958253350561,1.767869937713415,1.537119599704233
-0.08547212253350561,1.537414660292864,1.537119599704233
-0.08545466253350562,1.768213388201374,1.537119599704233
-0.08543720253350562,1.537414660292969,1.539168241916554
-0.08541974253350561,1.768213388201269,1.539509682285275
-0.08540228253350561,1.536727759316946,1.538826801547834
-0.08538482253350561,1.552526481763064,1.537461040072954
-0.08536736253350562,1.752758116243124,1.536778159335513
-0.08534990253350561,1.537414660292969,1.537119599704233
-0.08533244253350561,1.768213388201374,1.537119599704233
-0.08531498253350561,1.537414660292864,1.536778159335513
-0.08529752253350562,1.768213388201374,1.537119599704233
-0.08528006253350562,1.536727759317051,1.537119599704233
-0.08526260253350561,1.680976964259739,1.537119599704233
-0.08524514253350561,1.624651084234474,1.536778159335513
-0.08522768253350561,1.537414660292864,1.537119599704233
-0.08521022253350562,1.76786993771331,1.537119599704233
-0.08519276253350561,1.537414660292969,1.537119599704233
-0.08517530253350561,1.767869937713415,1.536778159335513
-0.08515784253350561,1.537071209804905,1.536778159335513
