Time (s),Channel 1 (V),Channel 2 (V)
1.516756330522042,1.747173459140519,0.9353163751734844
1.516756620522042,1.739629301902948,0.9278155151959691
1.516756910522042,1.72831306604708,0.9353163751715572
1.516757200522042,1.705680594335278,0.9278155151952493
1.516757490522042,1.675503965385426,0.931565945183642
1.516757780522042,1.656643572291984,0.935316375172398
1.516758070522042,1.645327336434367,0.9390668051615733
1.516758360522042,1.622694864723465,0.9465676651361004
1.516758650522042,1.611378628866333,0.9353163751721609
1.516758940522042,1.596290314390229,0.9353163751731177
1.516759230522042,1.577429921303164,0.9390668051607376
1.516759520522042,1.581201999910045,0.9390668051581077
1.516759810522042,1.55102537098287,0.9315659451863367
1.516760100522042,1.551025370971796,0.931565945183584
1.516760390522042,1.524620820648738,0.9353163751711427
1.516760680522042,1.501988348935001,0.9278155151966819
1.516760970522042,1.48312795584024,0.9278155151950072
1.516761260522042,1.471811719982564,0.9315659451831048
1.516761550522042,1.456723405507904,0.9465676651366973
1.516761840522042,1.437863012414285,0.9390668051609764
1.516762130522042,1.411458462083459,0.9390668051607376
1.516762420522042,1.411458462082007,0.9390668051607376
1.516762710522042,1.388825990370149,0.9390668051611571
1.516763000522042,1.373737675894411,0.9428172351475186
1.516763290522042,1.354877282801268,0.9315659451828047
1.516763580522042,1.339788968325168,0.9278155151959656
1.516763870522042,1.320928575233538,0.9315659451858592
1.516764160522042,1.309612339370551,0.9390668051581009
1.516764450522042,1.27943571044339,0.9315659451863333
1.516764740522042,1.275663631814926,0.9390668051583499
1.516765030522042,1.245487002873061,0.9465676651358617
1.516765320522042,1.219082452540554,0.939066805162409
1.516765610522042,1.196449980827,0.9278155151969719
1.516765900522042,1.192677902204923,0.9353163751712092
1.516766190522042,1.177589587731223,0.9390668051604408
1.516766480522042,1.170045430493055,0.9278155151953551
1.516766770522042,1.158729194636376,0.9278155151951334
1.516767060522042,1.121008408449269,0.9353163751721609
1.516767350522042,1.094603858118196,0.9353163751730068
1.516767640522042,1.07197138640852,0.9428172351481104
1.516767930522042,1.068199307787379,0.9353163751729421
1.516768220522042,1.053110993309335,0.9390668051597757
1.516768510522042,1.026706442983586,0.9353163751733019
1.516768800522042,1.019162285742035,0.9390668051594175
1.516769090522042,1.000301892662551,0.9353163751735322
1.516769380522042,0.9625811064816087,0.9278155151973915
1.516769670522042,0.9437207133816945,0.9428172351452622
1.516769960522042,0.9248603202877669,0.9353163751738255
1.516770250522042,0.9097720058117946,0.9390668051600843
1.516770540522042,0.8909116127185324,0.9428172351488403
1.516770830522042,0.8758232982429135,0.9390668051610309
1.516771120522042,0.8645070623862672,0.9390668051607376
1.516771410522042,0.8456466692923822,0.9428172351493793
1.516771700522042,0.8154700403425922,0.9465676651366632
1.516771990522042,0.7928375686298893,0.9278155151945825
1.516772280522042,0.7702050969196154,0.9240650852070342
1.516772570522042,0.7626609396812551,0.9278155151973607
1.516772860522042,0.7513447038239345,0.9390668051636284
1.516773150522042,0.73625638934765,0.9503180951218972
1.516773440522042,0.7173959962510602,0.935316375169514
1.516773730522042,0.690991445939794,0.9278155151977462
1.516774020522042,0.6796752100779279,0.920314655220231
1.516774310522042,0.6721310528391645,0.9203146552178536
1.516774600522042,0.6419544238949869,0.9353163751688386
1.516774890522042,0.6230940307985532,0.9390668051600878
1.516775180522042,0.6004615590865039,0.9240650852083133
1.516775470522042,0.6004615590836633,0.9278155151947155
1.516775760522042,0.5778290873727101,0.939066805160405
1.516776050522042,0.5665128515159554,0.9353163751720245
1.516776340522042,0.5514245370408203,0.9278155151950072
1.516776630522042,0.5363362225652477,0.9278155151962914
1.516776920522042,0.5174758294694967,0.939066805162559
1.516777210522042,0.4872992005223892,0.950318095126468
1.516777500522042,0.4722108860472471,0.950318095124534
1.516777790522042,0.4571225715732646,0.9428172351493145
1.516778080522042,0.4458063357142474,0.9428172351506396
1.516778370522042,0.426945942634763,0.946567665136525
1.516778660522042,0.4118576281582538,0.950318095125281
1.516778950522042,0.4005413923007085,0.9390668051637614
1.516779240522042,0.3741368419732649,0.9390668051607376
1.516779530522042,0.3590485274956338,0.9315659451848802
1.516779820522042,0.3552764488748945,0.931565945183584
1.516780110522042,0.3288718985462262,0.9240650852070069
1.516780400522042,0.3137835840702212,0.927815515194898
1.516780690522042,0.306239426832434,0.931565945183654
1.516780980522042,0.2986952695946108,0.9353163751719102
1.516781270522042,0.2873790337386917,0.931565945183584
1.516781560522042,0.2798348764998993,0.931565945183584
1.516781850522042,0.2647465620247572,0.9315659451859529
1.516782140522042,0.2496582475515705,0.942817235147377
1.516782430522042,0.242114090305922,0.9353163751698653
1.516782720522042,0.2081653827488785,0.9278155151989929
1.516783010522042,0.2081653827488785,0.9390668051566444
1.516783300522042,0.200621225514052,0.9353163751733445
1.516783590522042,0.189304989658891,0.9353163751721609
1.516783880522042,0.1779887538025396,0.9465676651354148
1.516784170522042,0.1704445965641383,0.9353163751740949
1.516784460522042,0.1742166751809769,0.9353163751721609
